generic_name,GEO_ID,myCount
LISINOPRIL,0500000US45085,561
LISINOPRIL,0500000US04011,39
LISINOPRIL,0500000US08123,1308
LISINOPRIL,0500000US47029,228
LISINOPRIL,0500000US42029,2436
LISINOPRIL,0500000US24003,2424
LISINOPRIL,0500000US42031,224
LISINOPRIL,0500000US37157,333
LISINOPRIL,0500000US21127,83
LISINOPRIL,0500000US13151,1079
LISINOPRIL,0500000US18095,602
LISINOPRIL,0500000US46135,199
LISINOPRIL,0500000US19049,584
LISINOPRIL,0500000US21041,71
LISINOPRIL,0500000US13117,1102
LISINOPRIL,0500000US13057,893
LISINOPRIL,0500000US17161,676
LISINOPRIL,0500000US38099,59
LISINOPRIL,0500000US38067,46
LISINOPRIL,0500000US39095,3269
LISINOPRIL,0500000US39173,562
LISINOPRIL,0500000US39151,2072
LISINOPRIL,0500000US24013,741
LISINOPRIL,0500000US51195,243
LISINOPRIL,0500000US21055,53
LISINOPRIL,0500000US41059,283
LISINOPRIL,0500000US41049,73
LISINOPRIL,0500000US51075,87
LISINOPRIL,0500000US72031,614
LISINOPRIL,0500000US36071,1912
LISINOPRIL,0500000US47155,597
LISINOPRIL,0500000US31185,104
LISINOPRIL,0500000US27035,579
LISINOPRIL,0500000US13131,99
LISINOPRIL,0500000US49051,230
LISINOPRIL,0500000US39145,448
LISINOPRIL,0500000US39087,193
LISINOPRIL,0500000US46103,829
LISINOPRIL,0500000US29181,128
LISINOPRIL,0500000US22019,1253
LISINOPRIL,0500000US13313,512
LISINOPRIL,0500000US26161,4230
LISINOPRIL,0500000US28085,237
LISINOPRIL,0500000US37145,206
LISINOPRIL,0500000US45007,1141
LISINOPRIL,0500000US34025,3197
LISINOPRIL,0500000US18169,113
LISINOPRIL,0500000US06069,194
LISINOPRIL,0500000US51650,555
LISINOPRIL,0500000US21015,508
LISINOPRIL,0500000US47187,673
LISINOPRIL,0500000US51550,1017
LISINOPRIL,0500000US23031,1080
LISINOPRIL,0500000US49003,140
LISINOPRIL,0500000US45055,246
LISINOPRIL,0500000US41057,181
LISINOPRIL,0500000US55125,149
LISINOPRIL,0500000US29031,713
LISINOPRIL,0500000US18105,690
LISINOPRIL,0500000US17001,613
LISINOPRIL,0500000US40041,182
LISINOPRIL,0500000US53041,416
LISINOPRIL,0500000US26127,133
LISINOPRIL,0500000US39101,407
LISINOPRIL,0500000US47081,98
LISINOPRIL,0500000US17053,101
LISINOPRIL,0500000US17075,141
LISINOPRIL,0500000US34037,388
LISINOPRIL,0500000US21121,283
LISINOPRIL,0500000US27059,153
LISINOPRIL,0500000US06035,155
LISINOPRIL,0500000US16065,157
LISINOPRIL,0500000US36121,211
LISINOPRIL,0500000US12039,98
LISINOPRIL,0500000US06099,2519
LISINOPRIL,0500000US47021,184
LISINOPRIL,0500000US20079,250
LISINOPRIL,0500000US37049,535
LISINOPRIL,0500000US36035,302
LISINOPRIL,0500000US37051,1462
LISINOPRIL,0500000US16039,99
LISINOPRIL,0500000US29027,384
LISINOPRIL,0500000US01013,88
LISINOPRIL,0500000US42039,519
LISINOPRIL,0500000US01055,608
LISINOPRIL,0500000US19115,59
LISINOPRIL,0500000US41003,888
LISINOPRIL,0500000US18165,63
LISINOPRIL,0500000US13045,453
LISINOPRIL,0500000US13223,362
LISINOPRIL,0500000US40073,92
LISINOPRIL,0500000US35025,279
LISINOPRIL,0500000US06113,953
LISINOPRIL,0500000US39079,231
LISINOPRIL,0500000US47043,265
LISINOPRIL,0500000US38055,60
LISINOPRIL,0500000US36117,330
LISINOPRIL,0500000US19157,125
LISINOPRIL,0500000US17049,287
LISINOPRIL,0500000US42111,349
LISINOPRIL,0500000US40021,307
LISINOPRIL,0500000US49011,920
LISINOPRIL,0500000US55075,275
LISINOPRIL,0500000US39155,909
LISINOPRIL,0500000US51111,50
LISINOPRIL,0500000US18139,101
LISINOPRIL,0500000US72069,470
LISINOPRIL,0500000US29049,95
LISINOPRIL,0500000US29063,41
LISINOPRIL,0500000US29025,44
LISINOPRIL,0500000US29061,61
LISINOPRIL,0500000US55071,410
LISINOPRIL,0500000US21231,110
LISINOPRIL,0500000US21053,105
LISINOPRIL,0500000US48277,306
LISINOPRIL,0500000US51810,1578
LISINOPRIL,0500000US06047,1143
LISINOPRIL,0500000US35047,188
LISINOPRIL,0500000US55117,568
LISINOPRIL,0500000US45059,196
LISINOPRIL,0500000US45041,1105
LISINOPRIL,0500000US48257,363
LISINOPRIL,0500000US51191,410
LISINOPRIL,0500000US29111,30
LISINOPRIL,0500000US51179,166
LISINOPRIL,0500000US17119,960
LISINOPRIL,0500000US13185,483
LISINOPRIL,0500000US39013,324
LISINOPRIL,0500000US22097,479
LISINOPRIL,0500000US28073,477
LISINOPRIL,0500000US13287,24
LISINOPRIL,0500000US48183,865
LISINOPRIL,0500000US36087,1306
LISINOPRIL,0500000US13015,403
LISINOPRIL,0500000US21165,52
LISINOPRIL,0500000US17079,52
LISINOPRIL,0500000US17035,179
LISINOPRIL,0500000US53009,598
LISINOPRIL,0500000US37123,62
LISINOPRIL,0500000US17063,224
LISINOPRIL,0500000US42049,1985
LISINOPRIL,0500000US35039,268
LISINOPRIL,0500000US53001,130
LISINOPRIL,0500000US28067,416
LISINOPRIL,0500000US17019,1206
LISINOPRIL,0500000US26067,268
LISINOPRIL,0500000US26035,133
LISINOPRIL,0500000US47113,1128
LISINOPRIL,0500000US26151,200
LISINOPRIL,0500000US37115,105
LISINOPRIL,0500000US55033,303
LISINOPRIL,0500000US51760,2044
LISINOPRIL,0500000US19103,1648
LISINOPRIL,0500000US72061,309
LISINOPRIL,0500000US27081,52
LISINOPRIL,0500000US27039,13
LISINOPRIL,0500000US05031,1101
LISINOPRIL,0500000US05055,412
LISINOPRIL,0500000US26111,680
LISINOPRIL,0500000US37089,823
LISINOPRIL,0500000US22015,440
LISINOPRIL,0500000US33009,1513
LISINOPRIL,0500000US40137,195
LISINOPRIL,0500000US39063,357
LISINOPRIL,0500000US39027,238
LISINOPRIL,0500000US13311,73
LISINOPRIL,0500000US37085,481
LISINOPRIL,0500000US51003,871
LISINOPRIL,0500000US29099,605
LISINOPRIL,0500000US29213,437
LISINOPRIL,0500000US31079,369
LISINOPRIL,0500000US48367,453
LISINOPRIL,0500000US47149,1384
LISINOPRIL,0500000US13213,153
LISINOPRIL,0500000US06023,813
LISINOPRIL,0500000US28011,181
LISINOPRIL,0500000US01109,112
LISINOPRIL,0500000US16019,529
LISINOPRIL,0500000US39141,494
LISINOPRIL,0500000US27085,290
LISINOPRIL,0500000US48441,792
LISINOPRIL,0500000US37171,467
LISINOPRIL,0500000US05095,51
LISINOPRIL,0500000US47031,436
LISINOPRIL,0500000US36045,520
LISINOPRIL,0500000US47019,562
LISINOPRIL,0500000US19163,985
LISINOPRIL,0500000US37155,528
LISINOPRIL,0500000US72009,212
LISINOPRIL,0500000US28059,656
LISINOPRIL,0500000US47117,106
LISINOPRIL,0500000US51197,183
LISINOPRIL,0500000US36085,1729
LISINOPRIL,0500000US08007,89
LISINOPRIL,0500000US40121,287
LISINOPRIL,0500000US26129,204
LISINOPRIL,0500000US29183,1111
LISINOPRIL,0500000US15009,712
LISINOPRIL,0500000US13291,208
LISINOPRIL,0500000US13111,174
LISINOPRIL,0500000US04023,144
LISINOPRIL,0500000US48061,1305
LISINOPRIL,0500000US06107,1812
LISINOPRIL,0500000US20075,6
LISINOPRIL,0500000US05125,319
LISINOPRIL,0500000US28035,701
LISINOPRIL,0500000US18177,506
LISINOPRIL,0500000US36053,296
LISINOPRIL,0500000US40031,579
LISINOPRIL,0500000US18181,124
LISINOPRIL,0500000US08009,53
LISINOPRIL,0500000US36013,709
LISINOPRIL,0500000US08083,174
LISINOPRIL,0500000US54033,658
LISINOPRIL,0500000US47001,593
LISINOPRIL,0500000US72065,200
LISINOPRIL,0500000US40113,193
LISINOPRIL,0500000US17093,436
LISINOPRIL,0500000US13207,143
LISINOPRIL,0500000US13113,628
LISINOPRIL,0500000US29131,115
LISINOPRIL,0500000US36109,464
LISINOPRIL,0500000US51035,179
LISINOPRIL,0500000US40019,328
LISINOPRIL,0500000US55087,1405
LISINOPRIL,0500000US36019,579
LISINOPRIL,0500000US13285,336
LISINOPRIL,0500000US48099,215
LISINOPRIL,0500000US28105,161
LISINOPRIL,0500000US28025,104
LISINOPRIL,0500000US28087,369
LISINOPRIL,0500000US37037,489
LISINOPRIL,0500000US45013,818
LISINOPRIL,0500000US48167,1166
LISINOPRIL,0500000US21163,83
LISINOPRIL,0500000US12035,552
LISINOPRIL,0500000US48313,29
LISINOPRIL,0500000US17073,137
LISINOPRIL,0500000US28095,254
LISINOPRIL,0500000US18013,138
LISINOPRIL,0500000US49005,318
LISINOPRIL,0500000US49055,17
LISINOPRIL,0500000US37195,398
LISINOPRIL,0500000US08035,1288
LISINOPRIL,0500000US51155,126
LISINOPRIL,0500000US51021,104
LISINOPRIL,0500000US51167,170
LISINOPRIL,0500000US37061,217
LISINOPRIL,0500000US06031,544
LISINOPRIL,0500000US35031,488
LISINOPRIL,0500000US47011,447
LISINOPRIL,0500000US36079,354
LISINOPRIL,0500000US26069,167
LISINOPRIL,0500000US22009,156
LISINOPRIL,0500000US22043,33
LISINOPRIL,0500000US51031,152
LISINOPRIL,0500000US51019,252
LISINOPRIL,0500000US29105,142
LISINOPRIL,0500000US45015,524
LISINOPRIL,0500000US48485,730
LISINOPRIL,0500000US46033,52
LISINOPRIL,0500000US08101,1348
LISINOPRIL,0500000US18151,103
LISINOPRIL,0500000US29169,135
LISINOPRIL,0500000US05069,515
LISINOPRIL,0500000US46053,75
LISINOPRIL,0500000US46003,36
LISINOPRIL,0500000US02195,26
LISINOPRIL,0500000US41027,238
LISINOPRIL,0500000US17115,700
LISINOPRIL,0500000US29091,369
LISINOPRIL,0500000US39167,513
LISINOPRIL,0500000US29125,149
LISINOPRIL,0500000US26023,160
LISINOPRIL,0500000US29051,589
LISINOPRIL,0500000US45043,411
LISINOPRIL,0500000US20123,50
LISINOPRIL,0500000US05043,85
LISINOPRIL,0500000US56029,237
LISINOPRIL,0500000US47133,262
LISINOPRIL,0500000US19169,441
LISINOPRIL,0500000US27041,327
LISINOPRIL,0500000US18085,303
LISINOPRIL,0500000US47051,225
LISINOPRIL,0500000US34011,590
LISINOPRIL,0500000US12091,828
LISINOPRIL,0500000US19123,137
LISINOPRIL,0500000US53057,907
LISINOPRIL,0500000US04021,924
LISINOPRIL,0500000US12087,403
LISINOPRIL,0500000US05063,267
LISINOPRIL,0500000US55005,363
LISINOPRIL,0500000US33017,691
LISINOPRIL,0500000US53071,401
LISINOPRIL,0500000US42113,232
LISINOPRIL,0500000US55043,248
LISINOPRIL,0500000US42009,197
LISINOPRIL,0500000US38101,384
LISINOPRIL,0500000US38021,91
LISINOPRIL,0500000US53027,286
LISINOPRIL,0500000US27131,360
LISINOPRIL,0500000US51177,543
LISINOPRIL,0500000US51033,88
LISINOPRIL,0500000US06045,495
LISINOPRIL,0500000US39129,165
LISINOPRIL,0500000US21047,311
LISINOPRIL,0500000US47163,1714
LISINOPRIL,0500000US19019,52
LISINOPRIL,0500000US37103,137
LISINOPRIL,0500000US31037,57
LISINOPRIL,0500000US72077,142
LISINOPRIL,0500000US51185,327
LISINOPRIL,0500000US53045,301
LISINOPRIL,0500000US42129,1931
LISINOPRIL,0500000US19037,63
LISINOPRIL,0500000US20099,144
LISINOPRIL,0500000US17133,93
LISINOPRIL,0500000US48321,150
LISINOPRIL,0500000US51095,433
LISINOPRIL,0500000US37031,417
LISINOPRIL,0500000US36069,751
LISINOPRIL,0500000US19125,248
LISINOPRIL,0500000US06093,264
LISINOPRIL,0500000US22073,1297
LISINOPRIL,0500000US42057,88
LISINOPRIL,0500000US38069,70
LISINOPRIL,0500000US42097,417
LISINOPRIL,0500000US42037,333
LISINOPRIL,0500000US42093,917
LISINOPRIL,0500000US48291,216
LISINOPRIL,0500000US36113,693
LISINOPRIL,0500000US72153,259
LISINOPRIL,0500000US45089,108
LISINOPRIL,0500000US45033,120
LISINOPRIL,0500000US37005,62
LISINOPRIL,0500000US26087,272
LISINOPRIL,0500000US37165,294
LISINOPRIL,0500000US31155,67
LISINOPRIL,0500000US31053,239
LISINOPRIL,0500000US19179,222
LISINOPRIL,0500000US24001,509
LISINOPRIL,0500000US20133,108
LISINOPRIL,0500000US54027,91
LISINOPRIL,0500000US51640,157
LISINOPRIL,0500000US30083,100
LISINOPRIL,0500000US78010,136
LISINOPRIL,0500000US26075,786
LISINOPRIL,0500000US40145,224
LISINOPRIL,0500000US36099,199
LISINOPRIL,0500000US08047,34
LISINOPRIL,0500000US13075,36
LISINOPRIL,0500000US42103,100
LISINOPRIL,0500000US55131,710
LISINOPRIL,0500000US30031,538
LISINOPRIL,0500000US38039,21
LISINOPRIL,0500000US13095,566
LISINOPRIL,0500000US31141,130
LISINOPRIL,0500000US37033,144
LISINOPRIL,0500000US05109,57
LISINOPRIL,0500000US37083,273
LISINOPRIL,0500000US36057,310
LISINOPRIL,0500000US51700,1094
LISINOPRIL,0500000US51091,21
LISINOPRIL,0500000US31001,188
LISINOPRIL,0500000US42083,244
LISINOPRIL,0500000US16005,643
LISINOPRIL,0500000US51069,219
LISINOPRIL,0500000US31019,290
LISINOPRIL,0500000US28017,108
LISINOPRIL,0500000US72133,67
LISINOPRIL,0500000US51015,508
LISINOPRIL,0500000US27067,277
LISINOPRIL,0500000US48071,161
LISINOPRIL,0500000US26101,144
LISINOPRIL,0500000US13047,230
LISINOPRIL,0500000US36011,433
LISINOPRIL,0500000US08039,226
LISINOPRIL,0500000US36017,251
LISINOPRIL,0500000US23017,266
LISINOPRIL,0500000US29009,201
LISINOPRIL,0500000US33001,336
LISINOPRIL,0500000US37125,750
LISINOPRIL,0500000US21069,105
LISINOPRIL,0500000US42047,175
LISINOPRIL,0500000US51133,87
LISINOPRIL,0500000US51103,132
LISINOPRIL,0500000US50027,289
LISINOPRIL,0500000US19077,36
LISINOPRIL,0500000US55035,916
LISINOPRIL,0500000US42105,93
LISINOPRIL,0500000US55049,142
LISINOPRIL,0500000US26071,74
LISINOPRIL,0500000US39103,618
LISINOPRIL,0500000US13119,144
LISINOPRIL,0500000US55095,361
LISINOPRIL,0500000US51159,66
LISINOPRIL,0500000US38095,24
LISINOPRIL,0500000US36105,285
LISINOPRIL,0500000US18175,119
LISINOPRIL,0500000US01053,161
LISINOPRIL,0500000US05033,185
LISINOPRIL,0500000US08121,38
LISINOPRIL,0500000US18071,238
LISINOPRIL,0500000US06033,325
LISINOPRIL,0500000US48347,346
LISINOPRIL,0500000US72101,94
LISINOPRIL,0500000US41033,600
LISINOPRIL,0500000US13255,304
LISINOPRIL,0500000US48199,114
LISINOPRIL,0500000US12005,948
LISINOPRIL,0500000US48479,507
LISINOPRIL,0500000US30049,368
LISINOPRIL,0500000US19027,179
LISINOPRIL,0500000US32023,220
LISINOPRIL,0500000US36089,591
LISINOPRIL,0500000US28129,117
LISINOPRIL,0500000US28031,178
LISINOPRIL,0500000US22005,361
LISINOPRIL,0500000US24023,173
LISINOPRIL,0500000US40101,390
LISINOPRIL,0500000US26033,200
LISINOPRIL,0500000US40069,202
LISINOPRIL,0500000US23007,156
LISINOPRIL,0500000US13157,179
LISINOPRIL,0500000US13013,220
LISINOPRIL,0500000US37133,427
LISINOPRIL,0500000US22067,144
LISINOPRIL,0500000US18039,864
LISINOPRIL,0500000US51161,589
LISINOPRIL,0500000US26147,712
LISINOPRIL,0500000US51187,180
LISINOPRIL,0500000US38105,164
LISINOPRIL,0500000US22061,209
LISINOPRIL,0500000US19101,91
LISINOPRIL,0500000US46102,45
LISINOPRIL,0500000US29201,259
LISINOPRIL,0500000US51037,48
LISINOPRIL,0500000US28083,161
LISINOPRIL,0500000US55127,453
LISINOPRIL,0500000US20089,8
LISINOPRIL,0500000US47189,577
LISINOPRIL,0500000US16001,2762
LISINOPRIL,0500000US33015,1697
LISINOPRIL,0500000US10001,733
LISINOPRIL,0500000US20185,65
LISINOPRIL,0500000US19149,93
LISINOPRIL,0500000US13279,184
LISINOPRIL,0500000US02130,119
LISINOPRIL,0500000US48153,42
LISINOPRIL,0500000US21101,240
LISINOPRIL,0500000US39005,256
LISINOPRIL,0500000US17139,185
LISINOPRIL,0500000US37077,286
LISINOPRIL,0500000US47127,120
LISINOPRIL,0500000US47003,233
LISINOPRIL,0500000US19099,148
LISINOPRIL,0500000US55031,157
LISINOPRIL,0500000US51730,210
LISINOPRIL,0500000US39001,104
LISINOPRIL,0500000US21083,138
LISINOPRIL,0500000US40147,291
LISINOPRIL,0500000US36101,544
LISINOPRIL,0500000US48067,89
LISINOPRIL,0500000US08097,67
LISINOPRIL,0500000US47053,213
LISINOPRIL,0500000US39009,378
LISINOPRIL,0500000US36075,531
LISINOPRIL,0500000US39077,338
LISINOPRIL,0500000US26059,204
LISINOPRIL,0500000US24029,82
LISINOPRIL,0500000US37191,635
LISINOPRIL,0500000US47035,350
LISINOPRIL,0500000US28139,127
LISINOPRIL,0500000US05047,90
LISINOPRIL,0500000US16057,144
LISINOPRIL,0500000US72143,153
LISINOPRIL,0500000US39107,178
LISINOPRIL,0500000US51199,227
LISINOPRIL,0500000US38079,83
LISINOPRIL,0500000US37109,292
LISINOPRIL,0500000US19155,457
LISINOPRIL,0500000US19129,84
LISINOPRIL,0500000US13299,334
LISINOPRIL,0500000US48013,194
LISINOPRIL,0500000US29043,192
LISINOPRIL,0500000US39053,240
LISINOPRIL,0500000US55099,75
LISINOPRIL,0500000US05103,103
LISINOPRIL,0500000US05091,168
LISINOPRIL,0500000US21133,180
LISINOPRIL,0500000US01037,27
LISINOPRIL,0500000US37093,328
LISINOPRIL,0500000US51660,343
LISINOPRIL,0500000US44003,981
LISINOPRIL,0500000US51027,132
LISINOPRIL,0500000US19013,985
LISINOPRIL,0500000US54045,213
LISINOPRIL,0500000US48139,482
LISINOPRIL,0500000US16017,206
LISINOPRIL,0500000US18081,785
LISINOPRIL,0500000US21043,199
LISINOPRIL,0500000US21063,105
LISINOPRIL,0500000US21135,111
LISINOPRIL,0500000US21205,276
LISINOPRIL,0500000US12037,62
LISINOPRIL,0500000US48389,51
LISINOPRIL,0500000US54025,406
LISINOPRIL,0500000US31101,60
LISINOPRIL,0500000US13275,341
LISINOPRIL,0500000US01003,839
LISINOPRIL,0500000US22057,408
LISINOPRIL,0500000US22109,617
LISINOPRIL,0500000US22007,193
LISINOPRIL,0500000US17203,123
LISINOPRIL,0500000US21179,223
LISINOPRIL,0500000US26043,258
LISINOPRIL,0500000US51121,481
LISINOPRIL,0500000US39117,202
LISINOPRIL,0500000US39083,274
LISINOPRIL,0500000US12061,1035
LISINOPRIL,0500000US28099,161
LISINOPRIL,0500000US51001,137
LISINOPRIL,0500000US72071,172
LISINOPRIL,0500000US12119,1053
LISINOPRIL,0500000US51590,578
LISINOPRIL,0500000US39025,537
LISINOPRIL,0500000US28013,60
LISINOPRIL,0500000US26155,284
LISINOPRIL,0500000US26073,344
LISINOPRIL,0500000US51105,167
LISINOPRIL,0500000US54043,85
LISINOPRIL,0500000US36111,850
LISINOPRIL,0500000US26159,332
LISINOPRIL,0500000US41011,397
LISINOPRIL,0500000US72029,237
LISINOPRIL,0500000US51171,176
LISINOPRIL,0500000US45035,516
LISINOPRIL,0500000US40117,71
LISINOPRIL,0500000US23013,263
LISINOPRIL,0500000US36015,626
LISINOPRIL,0500000US21143,63
LISINOPRIL,0500000US48193,86
LISINOPRIL,0500000US48143,161
LISINOPRIL,0500000US48035,109
LISINOPRIL,0500000US37175,192
LISINOPRIL,0500000US27005,289
LISINOPRIL,0500000US21089,350
LISINOPRIL,0500000US41053,372
LISINOPRIL,0500000US04001,407
LISINOPRIL,0500000US20051,258
LISINOPRIL,0500000US54061,1351
LISINOPRIL,0500000US51067,225
LISINOPRIL,0500000US23021,119
LISINOPRIL,0500000US23015,256
LISINOPRIL,0500000US48043,47
LISINOPRIL,0500000US51061,231
LISINOPRIL,0500000US35005,358
LISINOPRIL,0500000US27153,269
LISINOPRIL,0500000US39085,998
LISINOPRIL,0500000US55083,142
LISINOPRIL,0500000US20015,268
LISINOPRIL,0500000US55103,125
LISINOPRIL,0500000US37141,317
LISINOPRIL,0500000US21131,79
LISINOPRIL,0500000US35057,78
LISINOPRIL,0500000US26123,261
LISINOPRIL,0500000US31039,110
LISINOPRIL,0500000US21215,80
LISINOPRIL,0500000US21211,223
LISINOPRIL,0500000US19053,45
LISINOPRIL,0500000US21035,222
LISINOPRIL,0500000US38035,601
LISINOPRIL,0500000US37007,43
LISINOPRIL,0500000US10005,1099
LISINOPRIL,0500000US19021,105
LISINOPRIL,0500000US72007,64
LISINOPRIL,0500000US22103,1521
LISINOPRIL,0500000US21209,219
LISINOPRIL,0500000US21019,550
LISINOPRIL,0500000US26037,197
LISINOPRIL,0500000US55109,384
LISINOPRIL,0500000US28091,132
LISINOPRIL,0500000US55069,152
LISINOPRIL,0500000US21073,200
LISINOPRIL,0500000US13171,155
LISINOPRIL,0500000US51149,97
LISINOPRIL,0500000US13319,118
LISINOPRIL,0500000US19075,74
LISINOPRIL,0500000US19127,201
LISINOPRIL,0500000US32005,195
LISINOPRIL,0500000US41041,353
LISINOPRIL,0500000US21049,234
LISINOPRIL,0500000US19177,52
LISINOPRIL,0500000US55017,312
LISINOPRIL,0500000US47185,112
LISINOPRIL,0500000US40013,246
LISINOPRIL,0500000US49007,124
LISINOPRIL,0500000US27097,150
LISINOPRIL,0500000US17067,80
LISINOPRIL,0500000US23027,258
LISINOPRIL,0500000US39123,158
LISINOPRIL,0500000US26025,782
LISINOPRIL,0500000US50015,136
LISINOPRIL,0500000US20111,201
LISINOPRIL,0500000US02282,5
LISINOPRIL,0500000US29187,389
LISINOPRIL,0500000US13107,162
LISINOPRIL,0500000US28051,89
LISINOPRIL,0500000US21113,229
LISINOPRIL,0500000US12015,1225
LISINOPRIL,0500000US46013,244
LISINOPRIL,0500000US17109,113
LISINOPRIL,0500000US72047,158
LISINOPRIL,0500000US72145,215
LISINOPRIL,0500000US22075,43
LISINOPRIL,0500000US31159,80
LISINOPRIL,0500000US37193,321
LISINOPRIL,0500000US47097,95
LISINOPRIL,0500000US45049,86
LISINOPRIL,0500000US13055,102
LISINOPRIL,0500000US13295,167
LISINOPRIL,0500000US13083,68
LISINOPRIL,0500000US40047,332
LISINOPRIL,0500000US17189,111
LISINOPRIL,0500000US17145,170
LISINOPRIL,0500000US38103,60
LISINOPRIL,0500000US26063,205
LISINOPRIL,0500000US41007,233
LISINOPRIL,0500000US21167,72
LISINOPRIL,0500000US18043,355
LISINOPRIL,0500000US18037,199
LISINOPRIL,0500000US12023,377
LISINOPRIL,0500000US13129,213
LISINOPRIL,0500000US48397,442
LISINOPRIL,0500000US37057,625
LISINOPRIL,0500000US19171,103
LISINOPRIL,0500000US20021,152
LISINOPRIL,0500000US20017,12
LISINOPRIL,0500000US29207,162
LISINOPRIL,0500000US13233,160
LISINOPRIL,0500000US17055,158
LISINOPRIL,0500000US20175,95
LISINOPRIL,0500000US30057,57
LISINOPRIL,0500000US66010,281
LISINOPRIL,0500000US72141,109
LISINOPRIL,0500000US13039,149
LISINOPRIL,0500000US54077,158
LISINOPRIL,0500000US37179,686
LISINOPRIL,0500000US21011,67
LISINOPRIL,0500000US18047,87
LISINOPRIL,0500000US05107,81
LISINOPRIL,0500000US36063,808
LISINOPRIL,0500000US18093,204
LISINOPRIL,0500000US56033,209
LISINOPRIL,0500000US29157,70
LISINOPRIL,0500000US18079,113
LISINOPRIL,0500000US18005,485
LISINOPRIL,0500000US28057,191
LISINOPRIL,0500000US18033,152
LISINOPRIL,0500000US48449,132
LISINOPRIL,0500000US48159,58
LISINOPRIL,0500000US48343,76
LISINOPRIL,0500000US45075,412
LISINOPRIL,0500000US51830,119
LISINOPRIL,0500000US48149,74
LISINOPRIL,0500000US51800,443
LISINOPRIL,0500000US48223,120
LISINOPRIL,0500000US21033,71
LISINOPRIL,0500000US45003,546
LISINOPRIL,0500000US42025,308
LISINOPRIL,0500000US51137,232
LISINOPRIL,0500000US42131,186
LISINOPRIL,0500000US39023,597
LISINOPRIL,0500000US26039,100
LISINOPRIL,0500000US54099,271
LISINOPRIL,0500000US26029,191
LISINOPRIL,0500000US18099,303
LISINOPRIL,0500000US46079,57
LISINOPRIL,0500000US17105,255
LISINOPRIL,0500000US39047,167
LISINOPRIL,0500000US29071,394
LISINOPRIL,0500000US36009,459
LISINOPRIL,0500000US08125,69
LISINOPRIL,0500000US06103,311
LISINOPRIL,0500000US55073,1171
LISINOPRIL,0500000US47045,226
LISINOPRIL,0500000US18053,330
LISINOPRIL,0500000US39159,432
LISINOPRIL,0500000US39033,230
LISINOPRIL,0500000US26015,204
LISINOPRIL,0500000US27019,416
LISINOPRIL,0500000US29147,95
LISINOPRIL,0500000US24045,754
LISINOPRIL,0500000US39011,155
LISINOPRIL,0500000US24017,462
LISINOPRIL,0500000US05123,96
LISINOPRIL,0500000US53029,195
LISINOPRIL,0500000US47135,66
LISINOPRIL,0500000US09013,518
LISINOPRIL,0500000US48265,384
LISINOPRIL,0500000US39029,444
LISINOPRIL,0500000US21013,176
LISINOPRIL,0500000US12109,979
LISINOPRIL,0500000US55053,140
LISINOPRIL,0500000US48213,315
LISINOPRIL,0500000US05005,334
LISINOPRIL,0500000US41019,753
LISINOPRIL,0500000US48405,41
LISINOPRIL,0500000US18107,133
LISINOPRIL,0500000US53017,148
LISINOPRIL,0500000US42073,390
LISINOPRIL,0500000US26047,385
LISINOPRIL,0500000US27091,191
LISINOPRIL,0500000US48171,303
LISINOPRIL,0500000US01133,100
LISINOPRIL,0500000US01093,183
LISINOPRIL,0500000US01059,147
LISINOPRIL,0500000US42119,401
LISINOPRIL,0500000US19047,70
LISINOPRIL,0500000US55019,357
LISINOPRIL,0500000US37039,79
LISINOPRIL,0500000US39135,134
LISINOPRIL,0500000US51109,107
LISINOPRIL,0500000US51065,123
LISINOPRIL,0500000US17165,207
LISINOPRIL,0500000US49039,115
LISINOPRIL,0500000US22039,222
LISINOPRIL,0500000US13149,99
LISINOPRIL,0500000US41043,544
LISINOPRIL,0500000US06021,95
LISINOPRIL,0500000US18113,171
LISINOPRIL,0500000US42015,684
LISINOPRIL,0500000US47125,517
LISINOPRIL,0500000US72051,142
LISINOPRIL,0500000US46049,47
LISINOPRIL,0500000US39043,479
LISINOPRIL,0500000US27009,31
LISINOPRIL,0500000US28149,216
LISINOPRIL,0500000US16087,56
LISINOPRIL,0500000US12123,107
LISINOPRIL,0500000US48179,76
LISINOPRIL,0500000US48393,8
LISINOPRIL,0500000US48493,165
LISINOPRIL,0500000US39059,176
LISINOPRIL,0500000US24015,316
LISINOPRIL,0500000US27031,43
LISINOPRIL,0500000US51720,204
LISINOPRIL,0500000US22029,93
LISINOPRIL,0500000US72027,163
LISINOPRIL,0500000US40003,17
LISINOPRIL,0500000US05145,410
LISINOPRIL,0500000US17027,162
LISINOPRIL,0500000US22127,88
LISINOPRIL,0500000US28127,102
LISINOPRIL,0500000US21139,68
LISINOPRIL,0500000US40035,103
LISINOPRIL,0500000US55021,355
LISINOPRIL,0500000US54065,58
LISINOPRIL,0500000US01015,516
LISINOPRIL,0500000US46051,50
LISINOPRIL,0500000US05093,132
LISINOPRIL,0500000US26001,59
LISINOPRIL,0500000US46081,217
LISINOPRIL,0500000US05037,70
LISINOPRIL,0500000US19065,114
LISINOPRIL,0500000US20103,375
LISINOPRIL,0500000US26149,165
LISINOPRIL,0500000US26079,98
LISINOPRIL,0500000US72085,130
LISINOPRIL,0500000US26057,317
LISINOPRIL,0500000US13147,77
LISINOPRIL,0500000US36031,212
LISINOPRIL,0500000US55057,169
LISINOPRIL,0500000US27015,275
